Ray Number,Pos X,Pos Y,Pos Z,Cos X,Cos Y,Cos Z,Element,Event
49383,-4.0081782341,8.05359263722e-08,60.8052597046,0,0,0,127,ABSORB
49384,-2.9302675724,-5.47498989105,58.7523880005,0,0,0,-1,CREATE
49384,-2.92419171333,-7.32816261007e-08,55.0510482788,0,0,0,127,ABSORB
49385,-0.520100712776,-21.6032085419,35.0971717834,0,0,0,-1,CREATE
49385,-0.759333312511,29.7965049744,-0.143542632461,0,0,0,13,REFLECT
49386,0.283291488886,-4.12963914871,60.7227516174,0,0,0,-1,CREATE
49386,0.273834258318,1.35398153134e-07,57.9239616394,0,0,0,127,ABSORB
49387,-11.7675447464,-22.727678299,33.4574813843,0,0,0,-1,CREATE
49387,-11.8991804123,26.3950233459,-0.0634455904365,0,0,0,91,REFLECT
49388,-27.835319519,-28.1103363037,25.5769004822,0,0,0,-1,CREATE
49388,-27.8764247894,11.3204927444,-1.20084583759,0,0,0,122,REFLECT
49389,3.85390639305,-3.45619750023,61.707408905,0,0,0,-1,CREATE
49389,3.85710191727,1.57595906103e-07,59.3597602844,0,0,0,127,ABSORB
49390,-2.57320618629,-0.854518771172,65.5283508301,0,0,0,-1,CREATE
49390,-2.57243275642,-3.9134704366e-08,64.9502563477,0,0,0,127,ABSORB
49391,-14.6240386963,-24.1568965912,31.3638286591,0,0,0,-1,CREATE
49391,-14.4758758545,23.7589530945,-1.20654392242,0,0,0,99,REFLECT
49392,-16.2308139801,-21.469329834,35.3066864014,0,0,0,-1,CREATE
49392,-16.3388652802,28.5958976746,1.46655189991,0,0,0,78,REFLECT
49393,0.640352964401,-4.88555431366,59.6138458252,0,0,0,-1,CREATE
49393,0.632044017315,8.57671409449e-08,56.2604598999,0,0,0,127,ABSORB
49394,3.05051803589,-21.0137729645,35.9586296082,0,0,0,-1,CREATE
49394,2.81965780258,31.0194835663,0.649395227432,0,0,0,11,REFLECT
49395,-29.6206283569,-25.5068454742,29.396604538,0,0,0,-1,CREATE
49395,-29.6389884949,15.754442215,0.98477524519,0,0,0,102,ABSORB
49396,13.7623662949,-21.9056568146,34.6416358948,0,0,0,-1,CREATE
49396,13.7129554749,27.7896327972,0.715775668621,0,0,0,33,REFLECT
49397,1.71153736115,-2.86899137497,62.5703811646,0,0,0,-1,CREATE
49397,1.70141196251,1.03121323036e-07,60.6091117859,0,0,0,127,ABSORB
49398,-4.71557712555,-1.52740323544,64.5433044434,0,0,0,-1,CREATE
49398,-4.7207660675,-3.31307319357e-08,63.5016174316,0,0,0,127,ABSORB
49399,2.51492571831,-23.0301265717,33.0019454956,0,0,0,-1,CREATE
49399,2.50671267509,27.3850021362,-1.35847353935,0,0,0,26,REFLECT
49400,15.3691425323,-23.9211750031,31.6843852997,0,0,0,-1,CREATE
49400,15.425535202,24.0534343719,-0.95030605793,0,0,0,50,REFLECT
49401,0.908149063587,-20.3425598145,36.9448051453,0,0,0,-1,CREATE
49401,0.819634854794,32.1489448547,1.19238483906,0,0,0,5,REFLECT
49402,-0.430835336447,-1.86175501347,64.0493621826,0,0,0,-1,CREATE
49402,-0.426975935698,1.11353330112e-07,62.7763519287,0,0,0,127,ABSORB
49403,-28.5494441986,-26.5145015717,27.9179058075,0,0,0,-1,CREATE
49403,-28.5946235657,14.0313358307,0.0748849287629,0,0,0,112,REFLECT
49404,-1.23422372341,-22.0235176086,34.4813575745,0,0,0,-1,CREATE
49404,-1.34167039394,29.3643798828,-0.415066093206,0,0,0,18,ABSORB
49405,22.8674373627,-26.2704181671,28.2327651978,0,0,0,-1,CREATE
49405,22.9722995758,15.9735527039,-0.375199019909,0,0,0,67,REFLECT
49406,-24.9788265228,-27.1851539612,26.9313488007,0,0,0,-1,CREATE
49406,-25.0362186432,13.3074588776,-0.909441292286,0,0,0,124,REFLECT
49407,-3.28732919693,-3.87901473045,61.0933036804,0,0,0,-1,CREATE
49407,-3.28634119034,-6.3417758156e-08,58.428150177,0,0,0,127,ABSORB
49408,-15.3381614685,-23.1491031647,32.8424301147,0,0,0,-1,CREATE
49408,-15.2737522125,25.2943706512,-0.346385657787,0,0,0,94,REFLECT
49409,26.4380607605,-27.6131191254,26.2606010437,0,0,0,-1,CREATE
49409,26.3922138214,12.4004545212,-1.00565385818,0,0,0,75,ABSORB
49410,16.7973918915,-22.4085083008,33.9016227722,0,0,0,-1,CREATE
49410,16.8247585297,26.6047210693,0.610716700554,0,0,0,35,REFLECT
49411,3.13978338242,-1.35632514954,64.7876205444,0,0,0,-1,CREATE
49411,3.13214874268,7.43871098052e-08,63.8592529297,0,0,0,127,ABSORB
49412,-27.1211967468,-27.3540039062,26.6855182648,0,0,0,-1,CREATE
49412,-27.0204849243,12.9560985565,-0.675185263157,0,0,0,118,REFLECT
49413,-12.6601991653,-21.9719734192,34.566532135,0,0,0,-1,CREATE
49413,-12.8729085922,27.7400283813,0.694078505039,0,0,0,86,REFLECT
49414,-2.21614456177,-4.71865701675,59.8610076904,0,0,0,-1,CREATE
49414,-2.20723104477,3.40371798302e-07,56.6337203979,0,0,0,127,ABSORB
49415,14.6550197601,-24.4254894257,30.9453716278,0,0,0,-1,CREATE
49415,14.7958316803,23.1377239227,-1.50611317158,0,0,0,50,REFLECT
49416,0.194026127458,-20.8468742371,36.2057876587,0,0,0,-1,CREATE
49416,0.21041277051,31.354970932,0.742202818394,0,0,0,9,ABSORB
49417,24.2956867218,-27.1099185944,27.0003757477,0,0,0,-1,CREATE
49417,24.2634468079,13.7472105026,-0.99429422617,0,0,0,73,REFLECT
49418,13.0482435226,-21.7379226685,34.8882293701,0,0,0,-1,CREATE
49418,12.7575502396,28.2416095734,0.789203763008,0,0,0,32,REFLECT
49419,0.997414469719,-3.37330627441,61.8313674927,0,0,0,-1,CREATE
49419,0.992993891239,2.83971417048e-07,59.527130127,0,0,0,127,ABSORB
49420,-0.341569960117,-22.5272064209,33.7419166565,0,0,0,-1,CREATE
49420,-0.468801289797,28.3815097809,-0.913898587227,0,0,0,19,REFLECT
49421,28.5804290771,-26.1001758575,28.477645874,0,0,0,-1,CREATE
49421,28.629737854,14.6069879532,0.496143728495,0,0,0,61,REFLECT
49422,-1.94834852219,-19.8396396637,37.6847724915,0,0,0,-1,CREATE
49422,-2.17443203926,32.9233055115,1.51901972294,0,0,0,2,REFLECT
49423,-4.3585152626,-5.05551719666,59.3687744141,0,0,0,-1,CREATE
49423,-4.36562728882,9.68228732745e-08,56.0428352356,0,0,0,127,ABSORB
49424,-1.14495825768,-2.36607003212,63.3103523254,0,0,0,-1,CREATE
49424,-1.18349409103,8.57877751059e-08,61.6764564514,0,0,0,127,ABSORB
49425,1.2784332037,-21.8545246124,34.7270927429,0,0,0,-1,CREATE
49425,1.20706558228,29.650718689,-0.148567676544,0,0,0,15,REFLECT
49426,14.1326503754,-21.4014759064,35.3807411194,0,0,0,-1,CREATE
49426,14.0714254379,28.5037212372,1.13652181625,0,0,0,28,ABSORB
49427,2.08182144165,-4.38095569611,60.3526687622,0,0,0,-1,CREATE
49427,2.06537389755,2.46048017516e-07,57.3705978394,0,0,0,127,ABSORB
49428,-16.3961219788,-22.3199558258,34.0593185425,0,0,0,-1,CREATE
49428,-16.4382476807,26.6078720093,0.439623981714,0,0,0,83,REFLECT
49429,-26.0367870331,-27.7001056671,26.1770267487,0,0,0,-1,CREATE
49429,-26.133890152,12.2311401367,-1.15043914318,0,0,0,123,REFLECT
49430,-4.34528684616,-1.70577156544,64.2814025879,0,0,0,-1,CREATE
49430,-4.34300708771,-5.57394912448e-08,63.1193618774,0,0,0,127,ABSORB
49431,13.5970582962,-22.7562828064,33.3942718506,0,0,0,-1,CREATE
49431,13.438129425,26.1667995453,-0.157421439886,0,0,0,38,REFLECT
49432,26.4512825012,-25.4394569397,29.4484195709,0,0,0,-1,CREATE
49432,26.2307453156,16.7231426239,0.779148638248,0,0,0,58,REFLECT
49433,-0.0605473518372,-1.03205084801,65.26587677,0,0,0,-1,CREATE
49433,-0.0617713183165,-1.78697021624e-08,64.5615921021,0,0,0,127,ABSORB
49434,-12.1113796234,-24.3344287872,31.1013584137,0,0,0,-1,CREATE
49434,-12.2988891602,23.6872577667,-1.44324326515,0,0,0,101,REFLECT
49435,-13.7181568146,-21.64686203,35.0442123413,0,0,0,-1,CREATE
49435,-13.7727108002,28.3143978119,1.07749962807,0,0,0,80,REFLECT
49436,3.15300607681,-5.0630865097,59.3513755798,0,0,0,-1,CREATE
49436,3.14152598381,2.1913274395e-07,55.8939628601,0,0,0,127,ABSORB
49437,-3.00630640984,-21.1946487427,35.6984367371,0,0,0,-1,CREATE
49437,-2.88745880127,30.531583786,0.190546065569,0,0,0,12,REFLECT
49438,4.22419023514,-2.37447524071,63.2935218811,0,0,0,-1,CREATE
49438,4.23275375366,1.17984484405e-07,61.6768188477,0,0,0,127,ABSORB
49439,-27.1079730988,-25.6843776703,29.1341323853,0,0,0,-1,CREATE
49439,-26.9243812561,16.0473461151,0.606088578701,0,0,0,109,REFLECT
49440,16.2750225067,-22.0831890106,34.3791656494,0,0,0,-1,CREATE
49440,16.2584514618,27.0371723175,0.737569928169,0,0,0,35,REFLECT
49441,-2.20291805267,-2.71300792694,62.8024253845,0,0,0,-1,CREATE
49441,-2.20924949646,3.36761445396e-08,60.9569320679,0,0,0,127,ABSORB
49442,-14.2537508011,-23.3271923065,32.5803413391,0,0,0,-1,CREATE
49442,-14.3216629028,25.066444397,-0.547484576702,0,0,0,94,ABSORB
49443,24.3089103699,-25.1042709351,29.9417934418,0,0,0,-1,CREATE
49443,24.0827789307,17.7186031342,0.652384579182,0,0,0,57,ABSORB
49444,-1.39952790737,-22.8741416931,33.2339897156,0,0,0,-1,CREATE
49444,-1.488235116,27.895614624,-1.22470724583,0,0,0,23,REFLECT
49445,27.5224666595,-26.4471130371,27.9697246552,0,0,0,-1,CREATE
49445,27.6200847626,14.3476295471,0.1517945081,0,0,0,65,REFLECT
49446,3.42080211639,-20.1840686798,37.1751365662,0,0,0,-1,CREATE
49446,3.14870715141,31.6401939392,0.999701142311,0,0,0,6,REFLECT
49447,1.36769855022,-2.03956604004,63.7870826721,0,0,0,-1,CREATE
49447,1.3573102951,2.43320243953e-08,62.4027709961,0,0,0,127,ABSORB
49448,-26.7509117126,-26.6923122406,27.655626297,0,0,0,-1,CREATE
49448,-26.849023819,14.3769874573,-0.104012921453,0,0,0,113,REFLECT
49449,-12.2899103165,-21.3102817535,35.5366401672,0,0,0,-1,CREATE
49449,-12.5667905807,29.0500335693,1.35668170452,0,0,0,81,REFLECT
49450,0.564310252666,-22.2013282776,34.2190742493,0,0,0,-1,CREATE
49450,0.426661968231,28.8434238434,-0.633341610432,0,0,0,19,REFLECT
49451,24.665971756,-25.9441928864,28.709690094,0,0,0,-1,CREATE
49451,24.6115970612,16.0943164825,0.113940358162,0,0,0,63,REFLECT
49452,-22.4661712646,-26.8586502075,27.4080848694,0,0,0,-1,CREATE
49452,-22.6499481201,14.6378011703,-0.774622440338,0,0,0,121,REFLECT
49453,-0.774670302868,-3.55251073837,61.5700378418,0,0,0,-1,CREATE
49453,-0.783970415592,2.5545747917e-07,59.1367340088,0,0,0,127,ABSORB
49454,-12.8255033493,-22.8225975037,33.3191642761,0,0,0,-1,CREATE
49454,-12.6978111267,26.1075649261,-0.154875904322,0,0,0,91,REFLECT
49455,12.882935524,-22.5885486603,33.6408615112,0,0,0,-1,CREATE
49455,12.834774971,26.948261261,0.135454922915,0,0,0,37,REFLECT
49456,-2.91704106331,-1.53720200062,64.5274353027,0,0,0,-1,CREATE
49456,-2.95387530327,1.72204011051e-08,63.5117835999,0,0,0,127,ABSORB
49457,-16.5746517181,-22.1520137787,34.305770874,0,0,0,-1,CREATE
49457,-16.547870636,27.0852146149,0.701116621494,0,0,0,83,REFLECT
49458,0.296514123678,-4.56016492844,60.091342926,0,0,0,-1,CREATE
49458,0.281564086676,1.55288034875e-07,56.9803504944,0,0,0,127,ABSORB
49459,17.1676769257,-24.2669963837,31.1757030487,0,0,0,-1,CREATE
49459,17.3250751495,23.2315101624,-1.05102419853,0,0,0,51,REFLECT
49460,-27.822095871,-25.1806201935,29.8735294342,0,0,0,-1,CREATE
49460,-27.7951278687,16.9061832428,1.12753069401,0,0,0,103,REFLECT
49461,15.5608959198,-21.5794315338,35.118560791,0,0,0,-1,CREATE
49461,15.5728225708,27.9569416046,1.09571301937,0,0,0,29,REFLECT
49462,3.51006746292,-3.21481442451,62.0617027283,0,0,0,-1,CREATE
49462,3.50148320198,-2.40496405013e-08,59.8747406006,0,0,0,127,ABSORB
49463,-17.8243694305,-23.8326225281,31.8420829773,0,0,0,-1,CREATE
49463,-17.7835254669,23.8811569214,-0.829445898533,0,0,0,92,REFLECT
49464,1.45696389675,-22.7050170898,33.4796333313,0,0,0,-1,CREATE
49464,1.35806453228,27.826675415,-1.1604115963,0,0,0,25,REFLECT
49465,-24.2514781952,-24.5071773529,30.8581867218,0,0,0,-1,CREATE
49465,-24.4745521545,18.6874198914,1.27541518211,0,0,0,106,REFLECT
49466,14.3111810684,-23.5960636139,32.162071228,0,0,0,-1,CREATE
49466,14.4579410553,24.5326213837,-0.84413087368,0,0,0,44,REFLECT
49467,27.1654052734,-24.9351425171,30.1874370575,0,0,0,-1,CREATE
49467,27.0900688171,17.2838783264,1.24178755283,0,0,0,54,REFLECT
49468,0.653575599194,-2.54388093948,63.0480690002,0,0,0,-1,CREATE
49468,0.655451476574,1.07377303493e-07,61.319229126,0,0,0,127,ABSORB
49469,18.5959224701,-22.3343009949,34.0089454651,0,0,0,-1,CREATE
49469,18.4645290375,26.2236118317,0.69112432003,0,0,0,36,REFLECT
49470,-29.6074047089,-25.9373703003,28.7651958466,0,0,0,-1,CREATE
49470,-29.7365207672,15.2968530655,0.808571279049,0,0,0,102,REFLECT
49471,1.72476005554,-5.3156619072,58.9821510315,0,0,0,-1,CREATE
49471,1.74410068989,3.25705968862e-08,55.3525505066,0,0,0,127,ABSORB
49472,-2.29218363762,-21.4463882446,35.3286476135,0,0,0,-1,CREATE
49472,-2.46989679337,30.3169708252,0.0787566378713,0,0,0,12,REFLECT
49473,4.93831348419,-1.28211796284,64.8949432373,0,0,0,-1,CREATE
49473,4.96432733536,-3.03860403505e-08,64.0354385376,0,0,0,127,ABSORB
49474,-23.1802940369,-27.2789592743,26.7922687531,0,0,0,-1,CREATE
49474,-23.3808746338,13.5968427658,-1.08093714714,0,0,0,125,REFLECT
49475,-1.4887932539,-3.97281980515,60.9542236328,0,0,0,-1,CREATE
49475,-1.50437629223,-3.34403011948e-08,58.2577476501,0,0,0,127,ABSORB
49476,-13.5396261215,-22.5708599091,33.6889572144,0,0,0,-1,CREATE
49476,-13.4073286057,26.4826698303,0.116841755807,0,0,0,90,REFLECT
49477,16.4535541534,-23.0071849823,33.0239067078,0,0,0,-1,CREATE
49477,16.2780780792,25.3378887177,-0.120401747525,0,0,0,40,ABSORB
49478,29.3077754974,-25.6903629303,29.0780582428,0,0,0,-1,CREATE
49478,29.3717212677,15.4293804169,1.03615355492,0,0,0,56,ABSORB
49479,2.79594445229,-0.946929991245,65.3883132935,0,0,0,-1,CREATE
49479,2.79507017136,9.15490261377e-09,64.7398681641,0,0,0,127,ABSORB
49480,-15.6819963455,-24.2518157959,31.2255096436,0,0,0,-1,CREATE
49480,-15.867685318,23.3371334076,-1.29267907143,0,0,0,98,REFLECT
49481,-25.3226642609,-26.9437732697,27.2856445312,0,0,0,-1,CREATE
49481,-25.2326545715,13.8971996307,-0.615238785744,0,0,0,119,REFLECT
49482,-3.63116407394,-3.63763165474,61.4475975037,0,0,0,-1,CREATE
49482,-3.64007306099,1.68789313193e-07,58.9735565186,0,0,0,127,ABSORB
49483,-3.51214289665,-4.98168182373,59.4763526917,0,0,0,-1,CREATE
49483,-3.48997378349,2.31209469348e-08,56.0679359436,0,0,0,127,ABSORB
49484,-1.10197603703,-21.1098995209,35.8211326599,0,0,0,-1,CREATE
49484,-1.27698600292,31.0384082794,0.510400176048,0,0,0,8,REFLECT
49485,-0.298587679863,-2.96428251266,62.4323196411,0,0,0,-1,CREATE
49485,-0.318922907114,1.9628603809e-07,60.4108924866,0,0,0,127,ABSORB
49486,-12.3494205475,-23.5784664154,32.210231781,0,0,0,-1,CREATE
49486,-12.337395668,24.8287391663,-0.852913677692,0,0,0,96,REFLECT
49487,0.504798710346,-23.1254196167,32.8638839722,0,0,0,-1,CREATE
49487,0.414185404778,27.4819068909,-1.37709236145,0,0,0,24,REFLECT
49488,11.2166471481,-24.0173015594,31.5468883514,0,0,0,-1,CREATE
49488,11.0928764343,24.47772789,-1.41148042679,0,0,0,47,REFLECT
49489,3.98614811897,-4.30670690536,60.4599647522,0,0,0,-1,CREATE
49489,3.97271966934,2.46182025876e-07,57.5443458557,0,0,0,127,ABSORB
49490,-2.44095849991,-1.7890342474,64.157699585,0,0,0,-1,CREATE
49490,-2.43659496307,9.16008957574e-09,62.9398345947,0,0,0,127,ABSORB
49491,27.2844257355,-28.2113323212,25.3825683594,0,0,0,-1,CREATE
49491,27.3748016357,10.8511285782,-1.38251817226,0,0,0,76,ABSORB
49492,3.18275976181,-21.9482898712,34.5879821777,0,0,0,-1,CREATE
49492,3.35064983368,29.0281505585,-0.41685628891,0,0,0,21,ABSORB
49493,1.84377920628,-3.8035068512,61.1997375488,0,0,0,-1,CREATE
49493,1.84654176235,3.57063640877e-08,58.6273269653,0,0,0,127,ABSORB
49494,-16.6341629028,-23.0761032104,32.9505767822,0,0,0,-1,CREATE
49494,-16.4678020477,25.6251583099,-0.0466672852635,0,0,0,88,REFLECT
49495,-4.58332920074,-2.46191883087,63.1726608276,0,0,0,-1,CREATE
49495,-4.59607791901,1.03634675952e-07,61.4903411865,0,0,0,127,ABSORB
49496,-23.0612735748,-25.7668056488,29.0098552704,0,0,0,-1,CREATE
49496,-23.3520526886,16.4717636108,0.138875290751,0,0,0,116,REFLECT
49497,15.5013847351,-22.5035209656,33.7633666992,0,0,0,-1,CREATE
49497,15.6981229782,26.5229072571,0.377472728491,0,0,0,34,REFLECT
49498,25.1420516968,-27.8761444092,25.8759422302,0,0,0,-1,CREATE
49498,25.2995128632,12.2198724747,-1.35619556904,0,0,0,75,REFLECT
49499,25.4991168976,-25.1878108978,29.818277359,0,0,0,-1,CREATE
49499,25.5595111847,17.4247741699,0.896859943867,0,0,0,53,REFLECT
49500,-1.0127106905,-1.45245277882,64.6501235962,0,0,0,-1,CREATE
49500,-1.01076567173,1.56478279223e-08,63.6677513123,0,0,0,127,ABSORB
49501,-14.6703214645,-22.0672645569,34.4284629822,0,0,0,-1,CREATE
49501,-14.4739179611,27.5437889099,0.744190752506,0,0,0,85,REFLECT
49502,2.20084071159,-4.811439991,59.7212295532,0,0,0,-1,CREATE
49502,2.19429469109,1.92189986592e-07,56.467124939,0,0,0,127,ABSORB
49503,22.2855567932,-27.2052116394,26.8623085022,0,0,0,-1,CREATE
49503,22.3127670288,14.3477993011,-1.22976911068,0,0,0,72,ABSORB
49504,-25.917766571,-25.4318943024,29.5034179688,0,0,0,-1,CREATE
49504,-25.8520812988,17.0259647369,0.806020438671,0,0,0,105,REFLECT
49505,-24.8465824127,-26.7755737305,27.5319194794,0,0,0,-1,CREATE
49505,-25.0381469727,14.3354444504,-0.4689065516,0,0,0,119,REFLECT
49506,-3.15508151054,-3.46943378448,61.6938743591,0,0,0,-1,CREATE
49506,-3.17034006119,1.09253619485e-07,59.3232040405,0,0,0,127,ABSORB
49507,-15.2059144974,-24.0836181641,31.4717845917,0,0,0,-1,CREATE
49507,-15.0240163803,23.8427333832,-1.11652624607,0,0,0,99,REFLECT
49508,23.3567447662,-25.8606967926,28.833240509,0,0,0,-1,CREATE
49508,23.1846446991,16.7118377686,0.0122772948816,0,0,0,62,REFLECT
49509,-2.35169315338,-22.3284759521,34.0350532532,0,0,0,-1,CREATE
49509,-2.38962674141,28.9550380707,-0.683015823364,0,0,0,17,REFLECT
49510,26.5703029633,-25.9014453888,28.7707843781,0,0,0,-1,CREATE
49510,26.4962997437,15.7898111343,0.4511539042,0,0,0,59,REFLECT
49511,16.9296340942,-23.2170143127,32.7157783508,0,0,0,-1,CREATE
49511,17.0067272186,25.006942749,-0.183837577701,0,0,0,41,REFLECT
49512,3.27202510834,-2.16483163834,63.601776123,0,0,0,-1,CREATE
49512,3.26430630684,-7.62398570942e-08,62.1256217957,0,0,0,127,ABSORB
49513,-26.9889526367,-26.1463661194,28.4564971924,0,0,0,-1,CREATE
49513,-26.9327869415,15.4249277115,0.334701627493,0,0,0,108,REFLECT
49514,0.326267957687,-21.6553821564,35.019947052,0,0,0,-1,CREATE
49514,0.190497860312,29.9921131134,0.00269453064539,0,0,0,14,REFLECT
49515,24.4279289246,-26.5743293762,27.7857475281,0,0,0,-1,CREATE
49515,24.5225696564,14.6721878052,-0.529827237129,0,0,0,68,REFLECT
49516,13.1804847717,-21.2023334503,35.6735992432,0,0,0,-1,CREATE
49516,13.18567276,29.4107570648,1.46774065495,0,0,0,27,REFLECT
49517,1.12965631485,-4.18181276321,60.6455230713,0,0,0,-1,CREATE
49517,1.1386038065,3.57431076736e-07,57.8014221191,0,0,0,127,ABSORB
49518,27.9985485077,-26.9089603424,27.2919940948,0,0,0,-1,CREATE
49518,27.8133163452,13.4517278671,-0.189110159874,0,0,0,66,REFLECT
49519,11.9307699203,-22.8829421997,33.2099113464,0,0,0,-1,CREATE
49519,11.9445562363,26.2423591614,-0.379808306694,0,0,0,42,ABSORB
49520,4.70027112961,-3.17234659195,62.1229858398,0,0,0,-1,CREATE
49520,4.68853855133,4.00565909331e-08,59.9630508423,0,0,0,127,ABSORB
49521,-1.72683358192,-1.15871036053,65.0815200806,0,0,0,-1,CREATE
49521,-1.72840940952,-5.26479482232e-09,64.2928314209,0,0,0,127,ABSORB
49522,-0.655649185181,-5.19058179855,59.1675872803,0,0,0,-1,CREATE
49522,-0.676381230354,-3.37019173458e-07,55.6458816528,0,0,0,127,ABSORB
49523,1.75451385975,-21.3187999725,35.5123672485,0,0,0,-1,CREATE
49523,1.51810860634,30.4156093597,0.286306262016,0,0,0,15,REFLECT
49524,-28.7742595673,-25.8110370636,28.9497756958,0,0,0,-1,CREATE
49524,-28.7676849365,15.4250144958,0.678378641605,0,0,0,107,REFLECT
49525,14.6087312698,-22.2098484039,34.1948051453,0,0,0,-1,CREATE
49525,14.7341995239,26.9866790771,0.459987461567,0,0,0,34,ABSORB
49526,2.5579020977,-2.66914653778,62.8627586365,0,0,0,-1,CREATE
49526,2.54923558235,-3.18782866771e-08,61.0304794312,0,0,0,127,ABSORB
49527,-15.9200372696,-23.2858409882,32.6423835754,0,0,0,-1,CREATE
49527,-15.9016456604,25.281583786,-0.279541015625,0,0,0,88,ABSORB
49528,-3.86920452118,-1.32755851746,64.83568573,0,0,0,-1,CREATE
49528,-3.86324286461,2.1047767973e-08,63.9323577881,0,0,0,127,ABSORB
49529,-24.4895191193,-24.6332798004,30.6734485626,0,0,0,-1,CREATE
49529,-24.4106464386,18.5550823212,1.20466196537,0,0,0,106,REFLECT
49530,14.0731391907,-23.7221660614,31.9773330688,0,0,0,-1,CREATE
49530,14.0588989258,24.3770828247,-1.00293338299,0,0,0,49,REFLECT
49531,0.415533334017,-1.99793446064,63.8489379883,0,0,0,-1,CREATE
49531,0.418086200953,2.95608515444e-08,62.4975318909,0,0,0,127,ABSORB
49532,3.7481098175,-0.988561332226,65.326461792,0,0,0,-1,CREATE
49532,3.74333333969,-1.89363333902e-08,64.6553649902,0,0,0,127,ABSORB
49533,-24.3705005646,-26.9854030609,27.2237892151,0,0,0,-1,CREATE
49533,-24.1782016754,14.0841302872,-0.728772640228,0,0,0,120,REFLECT
49534,-2.67900085449,-3.67926311493,61.3857460022,0,0,0,-1,CREATE
49534,-2.69509601593,8.28254087537e-09,58.8847846985,0,0,0,127,ABSORB
49535,-14.7298336029,-22.9493503571,33.1348686218,0,0,0,-1,CREATE
49535,-14.7842445374,25.9947814941,-0.0124362083152,0,0,0,89,REFLECT
49536,28.1175708771,-25.3968048096,29.5095787048,0,0,0,-1,CREATE
49536,28.0940799713,16.3737297058,1.10928881168,0,0,0,55,REFLECT
49537,1.60574090481,-1.66144585609,64.3414230347,0,0,0,-1,CREATE
49537,1.61001431942,3.97553066023e-08,63.2050514221,0,0,0,127,ABSORB
49538,-26.5128707886,-27.6582870483,26.2387523651,0,0,0,-1,CREATE
49538,-26.3981838226,12.3242750168,-1.06410288811,0,0,0,123,REFLECT
49539,-4.82137155533,-4.35214757919,60.4007072449,0,0,0,-1,CREATE
49539,-4.80666208267,-5.47834133613e-08,57.441947937,0,0,0,127,ABSORB
49540,-12.0518703461,-22.2762565613,34.1197662354,0,0,0,-1,CREATE
49540,-12.0416574478,27.5009269714,0.506284236908,0,0,0,86,REFLECT
49541,-1.60781443119,-4.43489933014,60.2766494751,0,0,0,-1,CREATE
49541,-1.62701141834,9.94323272607e-08,57.2634353638,0,0,0,127,ABSORB
49542,15.2633466721,-24.1417312622,31.3610115051,0,0,0,-1,CREATE
49542,15.0317344666,23.6568584442,-1.21174097061,0,0,0,50,REFLECT
49543,0.802352488041,-20.563117981,36.6214332581,0,0,0,-1,CREATE
49543,0.852661550045,31.4673118591,0.824911594391,0,0,0,10,REFLECT
49544,-0.536629974842,-3.09038472176,62.2475776672,0,0,0,-1,CREATE
49544,-0.540640413761,1.79711264536e-07,60.1299362183,0,0,0,127,ABSORB
49545,0.266760289669,-22.5794715881,33.6647491455,0,0,0,-1,CREATE
49545,0.310669332743,28.0123348236,-1.10042309761,0,0,0,24,REFLECT
49546,29.1887550354,-26.1524410248,28.4004859924,0,0,0,-1,CREATE
49546,29.2443237305,14.4843578339,0.6164970994,0,0,0,61,REFLECT
49547,13.1209774017,-23.4705200195,32.3471908569,0,0,0,-1,CREATE
49547,13.2661924362,25.2764205933,-0.658606946468,0,0,0,43,ABSORB
49548,-3.75018525124,-5.1077837944,59.2916107178,0,0,0,-1,CREATE
49548,-3.76485228539,1.34220556447e-07,55.7918510437,0,0,0,127,ABSORB
49549,-3.39312362671,-2.41945123672,63.2339439392,0,0,0,-1,CREATE
49549,-3.39288926125,-2.00366230274e-08,61.5814208984,0,0,0,127,ABSORB
49550,26.3322639465,-27.8336772919,25.9372272491,0,0,0,-1,CREATE
49550,26.3441944122,12.0663480759,-1.15157783031,0,0,0,75,REFLECT
49551,-0.179568484426,-5.44241428375,58.7978591919,0,0,0,-1,CREATE
49551,-0.168883696198,1.97944416414e-07,55.1064796448,0,0,0,127,ABSORB
49552,3.03398680687,-4.09706306458,60.7682189941,0,0,0,-1,CREATE
49552,3.09156274796,3.66968947674e-07,57.8214759827,0,0,0,127,ABSORB
49553,-17.5863265991,-22.6984481812,33.5052337646,0,0,0,-1,CREATE
49553,-17.7874126434,25.9858112335,0.257484525442,0,0,0,87,REFLECT
49554,4.10517120361,-4.76869392395,59.7823257446,0,0,0,-1,CREATE
49554,4.10945272446,3.77712012778e-08,56.5071601868,0,0,0,127,ABSORB
49555,-27.2269935608,-28.0785961151,25.6229381561,0,0,0,-1,CREATE
49555,-27.3875141144,11.2454023361,-1.32579517365,0,0,0,122,REFLECT
49556,-24.0134372711,-25.3891506195,29.5645141602,0,0,0,-1,CREATE
49556,-24.0530166626,16.9799461365,0.460345596075,0,0,0,111,REFLECT
49557,0.891617894173,-0.90567022562,65.4504241943,0,0,0,-1,CREATE
49557,0.890479266644,-3.41665540304e-08,64.8364639282,0,0,0,127,ABSORB
49558,-14.908364296,-21.5213184357,35.2293319702,0,0,0,-1,CREATE
49558,-14.9254617691,28.3825759888,1.22082531452,0,0,0,79,REFLECT
49559,1.96280229092,-4.93754196167,59.5364952087,0,0,0,-1,CREATE
