Ray Number,Pos X,Pos Y,Pos Z,Cos X,Cos Y,Cos Z,Element,Event
78,17.181701261,-8252.8840242,5647.12606726,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
78,12.4470207938,28.0748191381,0.65442860113,-0.000472389998554,0.826210377471,-0.563361508276,32,ABSORB
79,2.93789258792,-8253.96710092,5645.54960068,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
79,-1.79716022406,27.6429736096,-1.36608781732,-0.000472389998554,0.826210377471,-0.563361508276,23,ABSORB
80,-8.45431293576,-8252.52299863,5647.67703367,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
80,-13.1890556263,28.5446733131,1.13118892205,0.122022953913,-0.017150529294,0.992379089896,81,REFLECT
80,-13.1890556263,28.5446733131,1.13118892205,0.122022953913,-0.017150529294,0.992379089896,-5,EXIT
81,31.4179624261,-8257.93838222,5639.70154846,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
81,26.6886276079,13.6709179599,-0.394991453292,-0.385134112916,0.224237345943,0.895203511919,70,REFLECT
81,26.6886276079,13.6709179599,-0.394991453292,-0.385134112916,0.224237345943,0.895203511919,-5,EXIT
82,20.0293086708,-8253.60607535,5646.06473928,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
82,15.2951836906,26.3812209036,0.255561722071,-0.251205887809,0.0322668044967,0.96739570769,39,REFLECT
82,15.2951836906,26.3812209036,0.255561722071,-0.251205887809,0.0322668044967,0.96739570769,-5,EXIT
83,4.86130789736,-8234.11069444,5674.66884338,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
83,0.153413098277,-8.64477809228e-18,60.1411799402,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
84,-11.3921197482,-8252.76368235,5647.32651702,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
84,-16.1266240521,27.8870513089,1.06496666541,0.159500312298,0.00226290837738,0.987195284441,78,REFLECT
84,-16.1266240521,27.8870513089,1.06496666541,0.159500312298,0.00226290837738,0.987195284441,-5,EXIT
85,7.62315561522,-8232.18522473,5677.49036805,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
85,2.91636171328,-2.61805565598e-16,64.2756093558,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
86,-22.7914288088,-8257.09598921,5640.98243436,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
86,-27.5211891145,15.2574888143,0.378467808164,-0.000472389998554,0.826210377471,-0.563361508276,108,ABSORB
87,17.0915018584,-8253.84675906,5645.71422262,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
87,12.3572532385,26.3567831109,-0.242404824054,-0.225773577628,0.0274985284153,0.973791621745,37,REFLECT
87,12.3572532385,26.3567831109,-0.242404824054,-0.225773577628,0.0274985284153,0.973791621745,-5,EXIT
88,5.69929633473,-8252.40265677,5647.84165562,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
88,0.963626462837,30.2866558929,0.190075588175,-0.0663833329648,-0.0302016300456,0.99733701157,15,REFLECT
88,0.963626462837,30.2866558929,0.190075588175,-0.0663833329648,-0.0302016300456,0.99733701157,-5,EXIT
89,-7.12026466234,-8253.48573349,5646.26399478,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
89,-11.854611332,26.8892977735,0.19043542738,0.110461555476,0.0174787355688,0.993726692086,91,REFLECT
89,-11.854611332,26.8892977735,0.19043542738,0.110461555476,0.0174787355688,0.993726692086,-5,EXIT
90,3.34730478986,-8234.71240373,5673.78766273,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
90,-1.36093403958,7.04345465144e-17,58.8497165621,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
